Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
5347;Warburg;V_TE050;24.02.2003-06:00;24.02.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.02.2003-08:00;24.02.2003-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;28.02.2003-18:00;28.02.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.03.2003-00:00;03.03.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.03.2003-17:00;04.03.2003-17:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.03.2003-16:00;05.03.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.03.2003-02:00;07.03.2003-02:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.03.2003-16:00;10.03.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.03.2003-04:00;13.03.2003-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.03.2003-11:00;17.03.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.03.2003-14:00;18.03.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;19.03.2003-11:00;19.03.2003-13:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE050;20.03.2003-16:00;20.03.2003-17:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.03.2003-01:00;22.03.2003-01:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.03.2003-00:00;25.03.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;27.03.2003-00:00;27.03.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.04.2003-00:00;02.04.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.04.2003-00:00;07.04.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.05.2003-11:00;06.05.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.05.2003-12:00;14.05.2003-12:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.05.2003-14:00;23.05.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.06.2003-08:00;11.06.2003-10:00;3;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.06.2003-07:00;17.06.2003-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.06.2003-15:00;18.06.2003-15:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.06.2003-11:00;23.06.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.06.2003-14:00;24.06.2003-15:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.07.2003-10:00;14.07.2003-11:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.07.2003-13:00;24.07.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;29.07.2003-10:00;29.07.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.08.2003-11:00;05.08.2003-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.08.2003-18:00;08.08.2003-07:00;14;;eor;                                                                                                                                         
5347;Warburg;V_TE050;11.08.2003-11:00;11.08.2003-12:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.08.2003-14:00;12.08.2003-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.08.2003-09:00;25.08.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.09.2003-00:00;07.09.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.09.2003-00:00;08.09.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.09.2003-00:00;09.09.2003-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.09.2003-13:00;09.09.2003-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.09.2003-23:00;11.09.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.09.2003-23:00;12.09.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.09.2003-23:00;22.09.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;30.09.2003-09:00;30.09.2003-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.10.2003-18:00;01.10.2003-18:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.10.2003-23:00;03.10.2003-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.10.2003-07:00;13.10.2003-15:00;9;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.10.2003-10:00;15.10.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.10.2003-21:00;17.10.2003-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.10.2003-02:00;26.10.2003-02:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.12.2003-06:00;24.12.2003-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.12.2003-10:00;25.12.2003-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;31.12.2003-16:00;31.12.2003-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.01.2004-16:00;02.01.2004-16:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.01.2004-06:00;16.01.2004-06:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.01.2004-11:00;16.01.2004-11:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.01.2004-14:00;22.01.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.01.2004-23:00;22.01.2004-23:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.01.2004-21:00;23.01.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.01.2004-15:00;24.01.2004-15:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.01.2004-19:00;24.01.2004-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.01.2004-19:00;25.01.2004-19:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.01.2004-21:00;25.01.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.01.2004-13:00;26.01.2004-13:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.01.2004-22:00;26.01.2004-22:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;27.01.2004-08:00;27.01.2004-08:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;30.01.2004-07:00;30.01.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;31.01.2004-04:00;31.01.2004-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.02.2004-07:00;01.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.02.2004-14:00;01.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.02.2004-21:00;01.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.02.2004-07:00;02.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.02.2004-14:00;02.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.02.2004-21:00;02.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.02.2004-06:00;03.02.2004-07:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.02.2004-14:00;03.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.02.2004-21:00;03.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.02.2004-07:00;04.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.02.2004-14:00;04.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.02.2004-21:00;04.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.02.2004-07:00;05.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.02.2004-14:00;05.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.02.2004-21:00;05.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.02.2004-07:00;06.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.02.2004-14:00;06.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.02.2004-21:00;06.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.02.2004-07:00;07.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.02.2004-14:00;07.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.02.2004-21:00;07.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.02.2004-07:00;08.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.02.2004-14:00;08.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.02.2004-21:00;08.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.02.2004-07:00;09.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.02.2004-14:00;09.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.02.2004-21:00;09.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.02.2004-07:00;10.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.02.2004-14:00;10.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.02.2004-21:00;10.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.02.2004-07:00;11.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.02.2004-14:00;11.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.02.2004-21:00;11.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.02.2004-02:00;12.02.2004-02:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.02.2004-07:00;12.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.02.2004-14:00;12.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.02.2004-21:00;12.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.02.2004-07:00;13.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.02.2004-14:00;13.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.02.2004-21:00;13.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.02.2004-07:00;14.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.02.2004-14:00;14.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.02.2004-21:00;14.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.02.2004-07:00;15.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.02.2004-14:00;15.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.02.2004-21:00;15.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.02.2004-07:00;16.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.02.2004-14:00;16.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.02.2004-21:00;16.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.02.2004-07:00;17.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.02.2004-14:00;17.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.02.2004-21:00;17.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.02.2004-07:00;18.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.02.2004-14:00;18.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.02.2004-21:00;18.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;19.02.2004-07:00;19.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;19.02.2004-14:00;19.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;19.02.2004-21:00;19.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;20.02.2004-07:00;20.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;20.02.2004-14:00;20.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;20.02.2004-21:00;20.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;21.02.2004-07:00;21.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;21.02.2004-14:00;21.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;21.02.2004-21:00;21.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.02.2004-07:00;22.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.02.2004-14:00;22.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;22.02.2004-21:00;22.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.02.2004-07:00;23.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.02.2004-14:00;23.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.02.2004-21:00;23.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.02.2004-07:00;24.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.02.2004-14:00;24.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;24.02.2004-21:00;24.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.02.2004-07:00;25.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.02.2004-14:00;25.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;25.02.2004-21:00;25.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.02.2004-07:00;26.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.02.2004-14:00;26.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.02.2004-21:00;26.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;27.02.2004-07:00;27.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;27.02.2004-14:00;27.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;27.02.2004-21:00;27.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;28.02.2004-00:00;28.02.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;28.02.2004-07:00;28.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;28.02.2004-14:00;28.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;28.02.2004-21:00;28.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;29.02.2004-07:00;29.02.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;29.02.2004-14:00;29.02.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;29.02.2004-21:00;29.02.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.03.2004-07:00;01.03.2004-08:00;2;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.03.2004-00:00;03.03.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.03.2004-00:00;04.03.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.03.2004-00:00;05.03.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.03.2004-05:00;09.03.2004-05:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.03.2004-00:00;10.03.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.03.2004-07:00;11.03.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.03.2004-09:00;17.03.2004-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.03.2004-10:00;18.03.2004-10:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;26.03.2004-00:00;26.03.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.04.2004-00:00;02.04.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.04.2004-00:00;03.04.2004-00:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.05.2004-04:00;07.05.2004-04:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.05.2004-12:00;13.05.2004-12:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;23.05.2004-01:00;23.05.2004-01:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.06.2004-07:00;01.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.06.2004-14:00;01.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;01.06.2004-21:00;01.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.06.2004-07:00;02.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.06.2004-14:00;02.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;02.06.2004-21:00;02.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.06.2004-07:00;03.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.06.2004-14:00;03.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;03.06.2004-21:00;03.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.06.2004-07:00;04.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.06.2004-14:00;04.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;04.06.2004-21:00;04.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.06.2004-07:00;05.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.06.2004-14:00;05.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;05.06.2004-21:00;05.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.06.2004-07:00;06.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.06.2004-14:00;06.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;06.06.2004-21:00;06.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.06.2004-07:00;07.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.06.2004-14:00;07.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;07.06.2004-21:00;07.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.06.2004-07:00;08.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.06.2004-14:00;08.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;08.06.2004-21:00;08.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.06.2004-07:00;09.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.06.2004-14:00;09.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;09.06.2004-21:00;09.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.06.2004-07:00;10.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.06.2004-14:00;10.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;10.06.2004-21:00;10.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.06.2004-07:00;11.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.06.2004-09:00;11.06.2004-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.06.2004-14:00;11.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;11.06.2004-21:00;11.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.06.2004-07:00;12.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.06.2004-14:00;12.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;12.06.2004-21:00;12.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.06.2004-07:00;13.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.06.2004-14:00;13.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;13.06.2004-21:00;13.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.06.2004-07:00;14.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.06.2004-14:00;14.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;14.06.2004-21:00;14.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.06.2004-07:00;15.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.06.2004-09:00;15.06.2004-09:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.06.2004-14:00;15.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;15.06.2004-21:00;15.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.06.2004-07:00;16.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.06.2004-14:00;16.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;16.06.2004-21:00;16.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.06.2004-07:00;17.06.2004-07:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.06.2004-14:00;17.06.2004-14:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;17.06.2004-21:00;17.06.2004-21:00;1;;eor;                                                                                                                                          
5347;Warburg;V_TE050;18.06.2004-07:00;18.06.2004-07:00;1;;eor;                                                                                                                                          
